,id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,calculated_host_listings_count,availability_365,bathrooms,bedrooms
8528,12772440,Mitte,Brunnenstr. Süd,52.533476626286756,13.396970531330169,Entire home/apt,94,4,1,0,1.0,1.0
8529,12773452,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.495263887259426,13.428519031898055,Shared room,27,1,1,157,1.0,1.0
8530,12778001,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.506001185239356,13.46845273223613,Entire home/apt,65,2,1,139,1.0,1.0
8531,12781946,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49247566946175,13.417095065289367,Entire home/apt,150,5,1,5,1.0,1.0
8532,12786244,Reinickendorf,West 4,52.57524752283897,13.3214523207336,Private room,30,2,1,357,1.0,1.0
8533,12787155,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.50509103112152,13.438102747060206,Entire home/apt,100,3,1,148,1.0,1.0
8534,12787358,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.493821913132436,13.412754398654895,Private room,62,8,1,125,1.0,1.0
8535,12787537,Neukölln,Rixdorf,52.478707794169594,13.44650026768785,Entire home/apt,45,2,1,3,1.0,1.0
8536,12788419,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.47898315248025,13.324570610509415,Private room,350,2,11,0,2.0,5.0
8537,12789132,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49207582914566,13.416864857092946,Entire home/apt,59,5,1,0,1.0,1.0
8538,12793010,Mitte,Moabit West,52.51776680193055,13.335534143445267,Private room,17,3,1,38,1.0,1.0
8539,12794422,Charlottenburg-Wilm.,Kurfürstendamm,52.50363633359487,13.337482116545507,Entire home/apt,110,10,1,300,1.0,1.0
8540,12795587,Marzahn - Hellersdorf,Hellersdorf-Süd,52.52205086813567,13.587037090220614,Private room,29,3,1,310,1.0,1.0
8541,12797079,Pankow,Helmholtzplatz,52.54390694922993,13.422746499221475,Entire home/apt,36,90,1,0,1.0,0.0
8542,12800241,Mitte,Moabit Ost,52.52011006689314,13.351864361184289,Private room,50,1,1,0,1.0,1.0
8543,12800674,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51779933835074,13.287735349328738,Private room,21,3,1,0,1.0,1.0
8544,12802076,Pankow,Prenzlauer Berg Nord,52.544498622484134,13.425994567924347,Private room,95,3,1,0,1.5,2.0
8545,12804410,Mitte,Moabit Ost,52.53162539134201,13.351809945120444,Private room,100,1,1,0,1.0,1.0
8546,12808188,Tempelhof - Schöneberg,Schöneberg-Süd,52.485766992810625,13.363581534523911,Entire home/apt,64,14,1,0,1.0,3.0
8547,12815804,Treptow - Köpenick,Alt  Treptow,52.49130895133817,13.447377606745164,Entire home/apt,48,1,1,0,1.0,1.0
8548,12818279,Pankow,Prenzlauer Berg Süd,52.5310473072085,13.422495894876011,Entire home/apt,40,25,1,224,1.0,1.0
8549,12824701,Neukölln,Reuterstraße,52.48333579668833,13.43947241083066,Private room,35,3,1,0,1.0,1.0
8550,12825423,Charlottenburg-Wilm.,Mierendorffplatz,52.520113815696675,13.317077574710055,Entire home/apt,49,30,1,0,1.0,1.0
8551,12827776,Neukölln,Neuköllner Mitte/Zentrum,52.481030372560355,13.432298202068115,Private room,43,3,1,11,1.0,1.0
8552,12830041,Mitte,Moabit Ost,52.53430685631374,13.345205236252054,Private room,24,3,1,0,1.0,1.0
8553,12832965,Mitte,Moabit West,52.52739496877743,13.334606504636286,Private room,20,3,3,0,1.0,1.0
8554,12834868,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4985285074071,13.426148638504536,Private room,40,2,1,0,1.0,1.0
8555,12837825,Mitte,Brunnenstr. Süd,52.5343791051903,13.403933851277035,Entire home/apt,135,2,1,0,1.0,2.0
8556,12838131,Charlottenburg-Wilm.,Barstraße,52.48378223371745,13.314111615037556,Private room,62,5,2,62,1.0,1.0
8557,12840444,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.521050738859145,13.456200582965426,Private room,32,1,1,329,1.0,1.0
8558,12843786,Mitte,Wedding Zentrum,52.543722510153636,13.356689577936395,Entire home/apt,48,3,1,223,1.0,0.0
8559,12848477,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.47877735773037,13.324657682298419,Private room,35,2,11,29,2.0,1.0
8560,12850424,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.479714521392964,13.325806608597928,Private room,40,2,11,29,2.0,1.0
8561,12850962,Mitte,Parkviertel,52.55181579124365,13.339151113560126,Private room,22,3,1,0,1.0,1.0
8562,12850970,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.47974618883319,13.324724177465544,Private room,35,2,11,0,2.0,1.0
8563,12851160,Neukölln,Schillerpromenade,52.476423115534345,13.424975502187545,Private room,150,1,7,161,2.0,2.0
8564,12851679,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.47949430112277,13.32531541233598,Private room,35,2,11,0,2.0,1.0
8565,12851907,Mitte,Alexanderplatz,52.52615459015978,13.405403262794652,Private room,95,2,1,122,1.0,1.0
8566,12860000,Charlottenburg-Wilm.,Schloß Charlottenburg,52.515607529045546,13.294309701711875,Private room,35,1,1,338,1.0,1.0
8567,12860386,Neukölln,Schillerpromenade,52.477747456577596,13.425808868991194,Private room,28,3,2,0,1.0,1.0
8568,12860781,Pankow,Prenzlauer Berg Nord,52.54552668165852,13.430178200044267,Private room,30,1,1,333,1.0,1.0
8569,12864127,Mitte,Alexanderplatz,52.52608378697976,13.392435384144989,Private room,43,1,1,164,1.0,1.0
8570,12865017,Mitte,Wedding Zentrum,52.545625715297014,13.35984448494303,Private room,65,2,1,0,1.0,1.0
8571,12865572,Mitte,Alexanderplatz,52.52807007240135,13.403971415025914,Entire home/apt,55,1,5,331,1.0,0.0
8572,12872723,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50038810523447,13.433040721670091,Entire home/apt,76,3,1,0,1.0,2.0
8573,12875272,Mitte,Alexanderplatz,52.524358452364204,13.410990696621992,Entire home/apt,70,3,2,313,1.5,2.0
8574,12879915,Neukölln,Neuköllner Mitte/Zentrum,52.48243380814153,13.429534019533216,Private room,18,5,2,0,1.0,1.0
8575,12885903,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.519041688709486,13.46473217815152,Private room,30,1,1,0,1.0,1.0
8576,12888538,Mitte,Alexanderplatz,52.523136548344134,13.39989336296921,Entire home/apt,199,1,6,155,1.5,2.0
8577,12892912,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51483732508011,13.44329405714874,Private room,20,1,1,0,1.0,1.0
8578,12895026,Pankow,Helmholtzplatz,52.543211370142785,13.42547554932739,Entire home/apt,55,3,4,101,1.0,1.0
8579,12895039,Mitte,Moabit West,52.53083787537414,13.339034263972234,Entire home/apt,42,4,2,310,1.0,1.0
8580,12896946,Neukölln,Neuköllner Mitte/Zentrum,52.464599151864306,13.43813270860517,Private room,30,3,1,0,1.0,1.0
8581,12905856,Mitte,Osloer Straße,52.55816416637663,13.379885022585535,Private room,21,1,1,33,1.0,1.0
8582,12905990,Tempelhof - Schöneberg,Schöneberg-Nord,52.50141604057036,13.346022113629795,Shared room,90,1,2,365,1.0,1.0
8583,12908373,Tempelhof - Schöneberg,Tempelhof,52.461102298060844,13.381031720726519,Private room,35,1,1,0,1.0,1.0
8584,12908712,Mitte,Parkviertel,52.54834430551771,13.345496817551027,Private room,45,2,1,0,1.5,1.0
8585,12909641,Charlottenburg-Wilm.,Wiesbadener Straße,52.471499549119436,13.315118670136053,Private room,40,1,1,0,1.0,1.0
8586,12914638,Treptow - Köpenick,Oberschöneweide,52.46693987441034,13.509052224562106,Private room,45,2,1,0,1.0,1.0
8587,12916246,Mitte,Alexanderplatz,52.524244789467744,13.399645468733127,Entire home/apt,249,1,6,157,1.5,3.0
8588,12919725,Neukölln,Reuterstraße,52.492156110689784,13.43078837732866,Private room,38,3,3,0,1.0,1.0
8589,12925015,Mitte,Parkviertel,52.54802780733282,13.346663709847364,Entire home/apt,130,1,4,252,1.0,2.0
8590,12925435,Pankow,Prenzlauer Berg Süd,52.53505261193507,13.42941749124927,Entire home/apt,43,183,1,128,1.0,1.0
8591,12927463,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51139299808649,13.459810009336126,Private room,92,2,1,43,1.0,1.0
8592,12935036,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.489813187974455,13.37775250926083,Private room,60,1,1,0,1.0,1.0
8593,12935294,Mitte,Moabit West,52.52343997074152,13.32881484278151,Private room,60,3,2,156,1.0,1.0
8594,12936841,Steglitz - Zehlendorf,Albrechtstr.,52.462174112900456,13.33484408877206,Entire home/apt,95,1,1,0,1.0,1.0
8595,12937145,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.494559091704865,13.400403335744093,Entire home/apt,50,2,8,347,1.0,2.0
8596,12937381,Mitte,Wedding Zentrum,52.55204681942018,13.366553860642874,Private room,20,2,1,0,1.0,1.0
8597,12937900,Pankow,Karow,52.61647362544021,13.484322740990338,Entire home/apt,83,4,1,125,1.0,1.0
8598,12938065,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48552421165729,13.323551083570257,Entire home/apt,40,30,1,310,1.0,2.0
8599,12938153,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.499721333524754,13.423396689420885,Private room,29,4,1,0,1.0,1.0
8600,12939782,Mitte,Brunnenstr. Süd,52.531504423480214,13.382637249193357,Entire home/apt,95,90,17,365,1.0,1.0
8601,12940319,Neukölln,Reuterstraße,52.49370757160676,13.425288641134568,Private room,35,2,1,66,1.0,1.0
8602,12943742,Neukölln,Schillerpromenade,52.4679706950734,13.420953973091327,Private room,15,3,2,0,1.0,1.0
8603,12945726,Charlottenburg-Wilm.,Kantstraße,52.506352476507566,13.318127992783868,Private room,33,2,1,164,1.0,1.0
8604,12949023,Neukölln,Schillerpromenade,52.47420362645523,13.426753228014755,Private room,45,1,1,0,1.0,1.0
8605,12950450,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.478827795775,13.32430035235876,Private room,35,2,11,0,2.0,1.0
8606,12951217,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.516616676363675,13.47102534169966,Entire home/apt,169,4,1,0,2.0,4.0
8607,12951441,Reinickendorf,Ost 2,52.56458127750903,13.339732094250223,Entire home/apt,45,2,1,0,1.0,1.0
8608,12953223,Pankow,Prenzlauer Berg Nordwest,52.54837716826561,13.403744507363768,Entire home/apt,245,3,1,157,1.0,1.0
8609,12957638,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49298464033635,13.440479197092507,Private room,35,3,1,0,1.0,1.0
8610,12958894,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.499866907093974,13.414691626016305,Private room,35,2,1,337,1.0,1.0
8611,12959950,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50676798772173,13.46730959553734,Entire home/apt,45,1,1,0,1.0,1.0
8612,12960213,Mitte,Wedding Zentrum,52.552621959938534,13.36417589372498,Private room,30,6,1,0,1.0,1.0
8613,12960436,Mitte,Alexanderplatz,52.50831684695083,13.424220255324741,Private room,80,2,2,0,1.0,1.0
8614,12961224,Pankow,Prenzlauer Berg Nordwest,52.549287931463525,13.401727460319032,Entire home/apt,150,3,1,0,1.0,1.0
8615,12962190,Tempelhof - Schöneberg,Schöneberg-Süd,52.480584839563065,13.358507273034315,Entire home/apt,49,5,1,0,1.0,3.0
8616,12964584,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51178690424122,13.452020435772353,Private room,35,4,1,32,1.0,1.0
8617,12966524,Mitte,Osloer Straße,52.55984914900579,13.380722961155955,Private room,27,2,1,0,1.0,1.0
8618,12967814,Mitte,Moabit Ost,52.52319194741478,13.352170362591131,Private room,80,1,3,293,1.0,1.0
8619,12970291,Neukölln,Schillerpromenade,52.473813106723355,13.424306482649223,Private room,20,5,2,4,1.0,1.0
8620,12976307,Mitte,Osloer Straße,52.56051416960933,13.395869373847425,Private room,50,1,1,35,1.0,1.0
8621,12977091,Mitte,Alexanderplatz,52.53625486479733,13.374929233027673,Private room,79,1,1,0,1.0,1.0
8622,12977233,Neukölln,Rixdorf,52.481577170033844,13.443960257072275,Entire home/apt,89,2,1,35,1.0,2.0
8623,12979677,Mitte,Moabit West,52.53279776479946,13.33985816326916,Entire home/apt,110,90,5,329,1.0,3.0
8624,12979924,Pankow,Helmholtzplatz,52.54498810270922,13.4190351346882,Entire home/apt,66,2,1,0,1.0,1.0
8625,12980562,Neukölln,Reuterstraße,52.49221061066754,13.430685896271674,Private room,33,2,3,4,1.0,1.0
8626,12981171,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51864611380842,13.457474371913117,Private room,23,1,2,0,1.0,1.0
8627,12985105,Treptow - Köpenick,Johannisthal,52.449310549005716,13.505112220037642,Private room,27,2,1,133,1.0,1.0
8628,12985499,Neukölln,Köllnische Heide,52.467771950750944,13.465955579163204,Private room,19,2,1,0,1.0,1.0
8629,12986657,Mitte,Tiergarten Süd,52.49951652146531,13.365438835795514,Private room,28,4,1,0,1.0,1.0
8630,12987277,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51777755261427,13.427356092740581,Entire home/apt,79,3,2,161,1.0,1.0
8631,12991876,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51239829576254,13.472357319263233,Entire home/apt,47,2,1,0,1.0,1.0
8632,12991961,Tempelhof - Schöneberg,Tempelhof,52.461686453656604,13.378234097549065,Private room,25,1,1,0,1.0,1.0
8633,12995041,Pankow,Prenzlauer Berg Nordwest,52.54132232762568,13.410729538849635,Private room,40,3,2,0,1.0,1.0
8634,12995222,Treptow - Köpenick,Oberschöneweide,52.459366022820824,13.520549315314748,Entire home/apt,85,7,6,89,1.0,1.0
8635,12996394,Mitte,Brunnenstr. Süd,52.53565711962766,13.406690778392036,Private room,37,1,1,4,1.0,1.0
8636,12998742,Mitte,Brunnenstr. Nord,52.54409196007632,13.364351633889372,Entire home/apt,30,3,1,0,1.0,0.0
8637,12999578,Mitte,Osloer Straße,52.559386692551755,13.387172912886744,Private room,16,3,1,0,1.0,1.0
8639,13001988,Mitte,Alexanderplatz,52.53376869873329,13.371013225955009,Private room,45,2,1,2,1.0,1.0
8640,13010994,Neukölln,Reuterstraße,52.48949838478553,13.428154657948058,Private room,50,3,1,42,1.0,1.0
8641,13011494,Neukölln,Reuterstraße,52.49230883372801,13.427217446133433,Private room,40,4,2,0,1.0,1.0
8642,13012064,Pankow,Helmholtzplatz,52.540206933456204,13.419284776050866,Shared room,98,1,1,0,1.0,1.0
8643,13013132,Marzahn - Hellersdorf,Marzahn-Süd,52.53434361459823,13.551446538041375,Private room,45,1,1,363,1.0,1.0
8644,13013744,Neukölln,Neuköllner Mitte/Zentrum,52.476277798121956,13.435591765851893,Private room,25,1,1,0,1.0,1.0
8645,13017018,Neukölln,Reuterstraße,52.49179854000367,13.431636630428882,Entire home/apt,123,3,1,2,1.0,3.0
8646,13018554,Mitte,Parkviertel,52.54786492216383,13.349745133652851,Entire home/apt,50,3,1,0,1.0,1.0
8647,13021834,Neukölln,Schillerpromenade,52.468650020136565,13.430041377294927,Private room,42,1,2,317,1.0,1.0
8648,13022716,Mitte,Alexanderplatz,52.51869682532706,13.419191392358556,Entire home/apt,76,1,2,69,1.0,1.0
8649,13023881,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.513519376969825,13.444085917979187,Private room,30,5,1,310,1.0,1.0
8650,13024519,Mitte,Wedding Zentrum,52.55102285845915,13.37044397813509,Entire home/apt,50,16,1,106,1.0,1.0
8651,13024654,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.501485176357114,13.434932187101396,Private room,50,5,1,0,1.0,1.0
8652,13026782,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.523239549576004,13.445893160967744,Private room,55,2,1,364,1.0,1.0
8653,13027547,Reinickendorf,Nord 1,52.638707133957034,13.294823666653675,Private room,30,30,1,255,1.0,1.0
8654,13029305,Mitte,Tiergarten Süd,52.50190644132533,13.364097682101518,Private room,65,3,1,0,1.0,1.0
8655,13030392,Mitte,Alexanderplatz,52.52501445143083,13.415070448900963,Entire home/apt,110,2,3,363,1.0,2.0
8656,13034937,Mitte,Wedding Zentrum,52.55135229976654,13.372445364454455,Private room,22,20,1,160,1.0,1.0
8657,13042917,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51929204820076,13.461743401068905,Private room,45,2,5,37,1.0,1.0
8658,13044336,Mitte,Osloer Straße,52.55981879136449,13.386512938793626,Shared room,26,1,1,0,1.0,1.0
8659,13044693,Mitte,Brunnenstr. Süd,52.53735623690532,13.401841594490705,Private room,59,3,1,90,1.0,1.0
8660,13048201,Treptow - Köpenick,Oberschöneweide,52.461623608771525,13.520297930719687,Entire home/apt,65,7,6,358,1.0,1.0
8661,13049659,Treptow - Köpenick,Rahnsdorf/Hessenwinkel,52.4400072548145,13.70955743426678,Entire home/apt,165,5,1,0,2.0,2.0
8662,13051009,Mitte,Parkviertel,52.54637011210907,13.349344704106192,Entire home/apt,55,6,1,0,1.0,1.0
8663,13051184,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50744893151353,13.456481044655757,Private room,65,2,1,0,1.0,1.0
8664,13055986,Treptow - Köpenick,Baumschulenweg,52.460124763997975,13.49903065706028,Private room,30,3,1,279,2.0,2.0
8665,13056328,Neukölln,Reuterstraße,52.49021049657952,13.429893198519116,Private room,35,2,1,361,1.0,1.0
8666,13056913,Pankow,Pankow Zentrum,52.582411214337284,13.42271823652714,Private room,26,1,2,0,1.0,1.0
8667,13057507,Neukölln,Neuköllner Mitte/Zentrum,52.47037233712596,13.439017558929924,Private room,25,1,1,16,1.0,1.0
8668,13058500,Neukölln,Rixdorf,52.4718946013454,13.446343583995477,Private room,30,1,2,0,1.0,1.0
8669,13058611,Charlottenburg-Wilm.,Mierendorffplatz,52.51999068388013,13.318412042801693,Private room,33,1,4,168,1.0,1.0
8670,13058890,Mitte,Osloer Straße,52.55704228057982,13.375755579950381,Entire home/apt,51,1,1,0,1.0,1.0
8671,13059645,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48774956847511,13.322394141793444,Entire home/apt,75,7,1,0,1.0,2.0
8672,13060403,Lichtenberg,Alt-Hohenschönhausen Nord,52.555297475960224,13.51528551083358,Entire home/apt,237,2,1,356,1.5,3.0
8673,13060595,Lichtenberg,Frankfurter Allee Süd,52.51079063340701,13.477013677631724,Entire home/apt,69,3,1,310,1.0,1.0
8674,13061919,Pankow,Prenzlauer Berg Ost,52.52128106732822,13.458541744733868,Entire home/apt,50,2,1,304,1.0,1.0
8675,13063605,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49239042048103,13.380271404689493,Private room,105,3,1,0,1.0,1.0
8676,13069360,Mitte,Brunnenstr. Süd,52.53374287996189,13.407426464736627,Entire home/apt,100,3,1,324,1.0,0.0
8677,13070266,Treptow - Köpenick,Köpenick-Nord,52.468223438338384,13.585632451040988,Private room,29,1,2,321,1.0,1.0
8678,13070307,Neukölln,Reuterstraße,52.48349018284849,13.440995233486664,Private room,46,2,1,0,1.0,1.0
8679,13070655,Mitte,Moabit West,52.52444769637707,13.337612072611895,Private room,25,5,1,0,1.0,1.0
8680,13070954,Pankow,Prenzlauer Berg Nord,52.54994059946215,13.415989669153802,Entire home/apt,50,1,1,2,1.0,1.0
8681,13071955,Mitte,Alexanderplatz,52.51183409350424,13.403800156518422,Entire home/apt,110,2,6,78,1.0,2.0
8682,13072496,Mitte,Parkviertel,52.54771268909915,13.350629571529813,Entire home/apt,30,30,17,284,1.0,1.0
8683,13074405,Tempelhof - Schöneberg,Friedenau,52.47645790767472,13.337048910364413,Private room,62,2,1,87,1.0,0.0
8684,13077072,Neukölln,Rixdorf,52.48018043397528,13.440720369362776,Private room,26,1,2,0,1.0,1.0
8685,13077745,Pankow,Prenzlauer Berg Ost,52.529894821173976,13.444388637350285,Private room,22,3,1,0,1.0,1.0
8686,13079441,Neukölln,Schillerpromenade,52.4762894790592,13.42523759425925,Private room,125,1,7,161,2.0,2.0
8687,13080568,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50188980865703,13.422108945754658,Private room,30,3,1,0,1.0,1.0
8688,13080698,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4961599281456,13.38378566161538,Entire home/apt,119,4,1,124,1.5,2.0
8689,13082127,Mitte,Moabit West,52.525224544899814,13.33179549117929,Entire home/apt,55,1,1,0,1.0,1.0
8690,13086696,Mitte,Alexanderplatz,52.51974205922744,13.428528010626819,Private room,50,1,1,197,1.0,1.0
8691,13087837,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51495369483357,13.311016172282862,Private room,28,1,1,0,1.0,1.0
8692,13090434,Mitte,Brunnenstr. Süd,52.52951567080522,13.396567897851494,Private room,43,2,1,0,1.0,1.0
8693,13090845,Mitte,Brunnenstr. Nord,52.54215254936826,13.366666233544938,Shared room,13,2,1,0,1.0,1.0
8694,13091421,Pankow,Buchholz,52.60748929588638,13.442422163389935,Entire home/apt,119,5,1,0,2.0,5.0
8695,13092779,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51628466085183,13.289067312710955,Private room,30,2,1,302,1.0,1.0
8696,13093394,Mitte,Osloer Straße,52.566493389688176,13.383740523379874,Private room,10,1,1,0,1.0,1.0
8697,13095963,Neukölln,Schillerpromenade,52.47623031305755,13.425768819865832,Private room,150,1,7,161,2.0,2.0
8698,13103054,Treptow - Köpenick,Rahnsdorf/Hessenwinkel,52.44206539023241,13.70855734741083,Entire home/apt,75,2,3,266,1.0,1.0
8699,13103358,Tempelhof - Schöneberg,Schöneberg-Süd,52.47985538094101,13.346659012499625,Private room,32,3,2,0,1.0,1.0
8700,13104267,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50042358752843,13.438397397365101,Private room,30,2,1,0,1.0,1.0
8701,13105092,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49270739475938,13.440157525287075,Entire home/apt,30,1,1,0,1.0,1.0
8702,13105792,Mitte,Alexanderplatz,52.50779005709107,13.422595556107332,Entire home/apt,510,3,1,0,2.0,3.0
8703,13106677,Neukölln,Reuterstraße,52.48923005857289,13.432952934857395,Private room,30,3,1,1,1.0,1.0
8704,13106741,Pankow,Prenzlauer Berg Ost,52.53603463054355,13.437898466458767,Entire home/apt,50,60,2,232,1.0,1.0
8705,13106850,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48602588034792,13.327557913739483,Entire home/apt,99,90,26,142,1.0,1.0
8706,13107941,Neukölln,Rixdorf,52.481199916957074,13.45151159511867,Private room,20,2,2,0,1.0,1.0
8707,13108328,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49709638471721,13.430168588885081,Shared room,40,1,1,277,1.0,1.0
